hh_id,exp_LCU_Electricity,exp_LCU_Petrol,exp_LCU_Firewood,exp_LCU_Gas,exp_LCU_Biomass,exp_LCU_Diesel,exp_LCU_Coal,hh_expenditures_LCU
6266,7958.18175905723,NA,NA,NA,NA,NA,NA,15931.673156946406
6267,7958.18175905723,NA,NA,NA,NA,NA,NA,37103.492560750885
6268,7155.3010154178,3839.3669105953827,NA,NA,NA,NA,NA,57052.22199692004
6270,2697.15869987782,NA,NA,NA,NA,NA,NA,24547.471724855994
6271,3236.59043985338,8328.78536160903,NA,NA,NA,NA,NA,113725.75063980359
6272,2697.15869987782,507.85276595177,NA,NA,NA,NA,NA,40173.00670040569
6273,2697.15869987782,NA,NA,NA,NA,NA,NA,18767.381078324506
6274,1078.86347995113,NA,NA,NA,NA,NA,NA,43719.418459885455
6275,1078.86347995113,7313.07982970549,NA,NA,NA,NA,NA,85854.60201267427
6276,1197.6740093632,NA,NA,NA,NA,NA,NA,52762.449042224514
6277,3593.0220280896,NA,NA,NA,NA,NA,NA,33739.76410128902
6278,1197.6740093632,6236.89375291486,NA,NA,NA,NA,NA,46547.52967033568
6279,2395.3480187264,17894.679693468443,NA,NA,NA,NA,NA,334786.60998164647
6280,1197.6740093632,NA,NA,NA,NA,NA,NA,64066.76600146014
6281,2395.3480187264,1433.86856518176,NA,NA,NA,NA,NA,139503.44626858932
6282,2395.3480187264,NA,NA,NA,NA,NA,NA,50065.6755273009
6283,2518.12711454007,NA,NA,NA,NA,NA,NA,46640.54435905228
6284,2518.12711454007,NA,NA,NA,NA,NA,NA,12420.722491178765
6285,1199.82510647211,NA,NA,NA,NA,NA,NA,20022.510744996
6286,2399.65021294422,NA,NA,NA,NA,NA,NA,64085.67065613806
6287,2399.65021294422,NA,NA,NA,NA,NA,NA,82760.2024364779
6288,7198.95063883265,4435.63457525112,NA,NA,NA,NA,NA,85059.23812604486
6289,2400,NA,NA,NA,NA,NA,NA,13691.32731723252
6290,1199.82510647211,NA,NA,NA,NA,NA,NA,13905.960706214208
6291,2522.64982766033,NA,NA,NA,NA,NA,NA,55965.1410815074
6292,1198.69006255858,NA,NA,NA,NA,NA,NA,32305.15415695691
6293,4195.41521895503,1341.850292235005,NA,NA,NA,NA,NA,130083.28761174442
6294,1198.69006255858,NA,NA,NA,NA,NA,NA,28324.459819362943
6295,4610.91496835323,NA,NA,NA,NA,NA,NA,28072.43560221594
6296,2520.26338123793,NA,NA,NA,NA,NA,NA,28756.51764241389
6297,8390.83043791007,NA,NA,NA,NA,NA,NA,41059.53802326292
6298,1198.69006255858,NA,NA,NA,NA,NA,NA,32708.64483093213
6299,2520.26338123793,NA,NA,NA,NA,NA,NA,21092.925764031592
6300,1198.69006255858,NA,NA,NA,NA,NA,NA,82644.1998921803
6301,3596.07018767574,NA,NA,NA,NA,NA,NA,32136.301572897602
6302,6000,NA,NA,NA,NA,NA,NA,13630.2
6303,1200,NA,NA,NA,NA,NA,NA,17561.30090909091
6304,5400,1000,NA,NA,NA,NA,NA,156513.04
6305,1200,NA,NA,NA,NA,NA,NA,40187.381397505604
6306,1200,NA,NA,NA,NA,NA,NA,18940.572984562612
6307,1200,NA,NA,NA,NA,NA,NA,19285.6
6308,6000,NA,NA,NA,NA,NA,NA,31844.55298456261
6309,3600,NA,NA,NA,NA,NA,NA,56941.63878787878
6310,3856.80958721704,NA,NA,NA,NA,NA,NA,32574.40381472127
6311,2395.3480187264,9337.67073392257,NA,NA,NA,NA,NA,52058.11788882604
6312,2395.3480187264,9337.67073392257,NA,NA,NA,NA,NA,47597.175598498594
6313,2395.3480187264,9337.67073392257,NA,NA,NA,NA,NA,35199.536530597754
6314,5988.370046816,9337.67073392257,NA,NA,NA,NA,NA,125194.67842853752
6315,7186.04405617921,9800.62523325634,NA,NA,NA,NA,NA,79927.65710695609
6317,NA,2068.93240232497,NA,NA,NA,NA,NA,42175.09649561496
6318,NA,413.786480464993,NA,NA,NA,NA,NA,15351.920557768097
6321,NA,499.129942060898,NA,9278.3859747766,NA,NA,NA,47398.93047645563
6323,NA,1208.19472785696,NA,NA,NA,NA,NA,92147.60222992496
6324,4607.00658950405,9879.84150321154,NA,NA,NA,NA,NA,59486.64322585968
6325,7186.04405617921,NA,NA,NA,NA,NA,NA,76960.80904107737
6326,2395.3480187264,NA,NA,NA,NA,NA,NA,59126.79305899118
6327,7186.04405617921,NA,NA,NA,NA,NA,NA,58072.600540674335
6328,2634.88282059904,9879.84150321154,NA,NA,NA,NA,NA,36523.59959543007
6329,2395.3480187264,NA,NA,NA,NA,NA,NA,56625.9573979007
6330,4790.6960374528,9337.67073392257,NA,NA,NA,NA,NA,261556.49060036708
6331,3593.0220280896,9879.84150321154,NA,NA,NA,NA,NA,91770.75130179897
6332,4607.00658950405,1911.82475357568,NA,NA,NA,NA,NA,87659.86053881318
6333,1200.51974498266,NA,NA,NA,NA,NA,NA,12641.005894243272
6334,1200.51974498266,NA,NA,NA,NA,NA,NA,21824.739616916046
6335,1200.51974498266,NA,NA,NA,NA,NA,NA,51655.77600997457
6336,1200.51974498266,NA,NA,NA,NA,NA,NA,11358.342393396588
6337,1200.51974498266,NA,NA,NA,NA,NA,NA,48326.588855996226
6338,2401.03948996531,NA,NA,NA,NA,NA,NA,41747.03900733715
6339,1200.51974498266,NA,NA,NA,NA,NA,NA,10748.36063253756
6340,2401.03948996531,NA,NA,NA,NA,NA,NA,75126.76599910524
6341,1200.51974498266,NA,NA,NA,NA,NA,NA,13303.423125459405
6342,2524.11031528429,4843.35048674317,NA,NA,NA,NA,NA,50362.19615817499
6343,2524.11031528429,11624.0411681836,NA,NA,NA,NA,NA,83934.01242152948
6344,4802.07897993062,2906.0102920459,NA,NA,NA,NA,NA,22043.583993311302
6345,2524.11031528429,6320.13208061013,NA,NA,NA,NA,NA,56061.54938293038
6346,2999.56276618027,11828.3588673363,NA,NA,NA,NA,NA,193446.61761600868
6347,12000,NA,NA,NA,NA,NA,NA,137412.1645133579
6348,1199.82510647211,NA,NA,NA,NA,NA,NA,13451.956249569357
6349,5399.21297912448,4731.34354693452,NA,NA,NA,NA,NA,28149.918698018475
6350,1199.82510647211,10152.6746944637,NA,NA,NA,NA,NA,140916.4700563817
6351,7198.95063883265,NA,NA,NA,NA,NA,NA,42436.267735118265
6352,6000,26022.3895081399,NA,NA,NA,NA,NA,271191.4064158928
6353,4296,10187.6763402627,NA,NA,NA,NA,NA,205422.01724955777
6354,4615.28106025145,NA,NA,NA,NA,NA,NA,29287.40024495373
6355,4615.28106025145,10187.6763402627,NA,NA,NA,NA,NA,92298.92243288463
6356,4613.76305715106,9724.96111010199,NA,NA,NA,NA,NA,173087.31965958767
6357,4613.76305715106,12156.2013876275,NA,NA,NA,NA,NA,160218.6926483423
6358,3118.51923326909,12156.2013876275,NA,NA,NA,NA,NA,181787.11214942965
6359,4613.76305715106,6078.10069381374,NA,NA,NA,NA,NA,315497.06848544587
6360,4613.76305715106,48624.8055505099,NA,NA,NA,NA,NA,185685.1418847157
6361,12000,9724.96111010199,NA,NA,NA,NA,NA,86797.9035663147
6362,6553.83668616984,2557.4961810878,NA,NA,NA,NA,NA,271093.56044546555
6363,5397.316118131,24551.9633384429,NA,NA,NA,NA,NA,217126.27562017363
6364,7973.83463483998,24551.9633384429,NA,NA,NA,NA,NA,162286.1822817629
6365,4915.37751462738,18413.9725038322,NA,NA,NA,NA,NA,168809.82035334784
6366,4152.29365043779,24551.9633384429,NA,NA,NA,NA,NA,204045.89379052035
6367,5461.5305718082,12275.9816692214,NA,NA,NA,NA,NA,103212.4405520388
6368,2395.3480187264,NA,NA,NA,NA,NA,NA,28976.158957529955
6369,2395.3480187264,NA,NA,NA,NA,NA,NA,32800.45252520756
6370,2395.3480187264,NA,NA,NA,NA,NA,NA,14753.205946229495
6371,2994.185023408,NA,NA,NA,NA,NA,NA,54945.60844720124
6372,3593.0220280896,NA,NA,NA,NA,NA,NA,58918.56650599025
6373,2395.3480187264,NA,NA,NA,NA,NA,NA,64028.13011743852
6374,3593.0220280896,NA,NA,NA,NA,NA,NA,36885.354982106874
6375,2994.185023408,NA,NA,NA,NA,NA,NA,75994.08074746896
6376,2393.86944359559,NA,NA,NA,NA,NA,NA,35486.82392807808
6377,2393.86944359559,NA,NA,NA,NA,NA,NA,40952.6433784157
6378,3590.80416539339,NA,NA,NA,NA,NA,NA,57595.88660485438
6379,4787.73888719118,2273.85985208091,NA,NA,NA,NA,NA,76391.38163648466
6380,3590.80416539339,NA,NA,NA,NA,NA,NA,56400.94087490645
6381,3590.80416539339,NA,NA,NA,NA,NA,NA,78095.54209664052
6382,3590.80416539339,NA,NA,NA,NA,NA,NA,61917.63434224287
6383,2393.86944359559,NA,NA,NA,NA,NA,NA,24516.81298301035
6384,2393.86944359559,NA,NA,NA,NA,NA,NA,36491.41193781587
6385,4794.76025023432,NA,NA,NA,NA,NA,NA,26558.579758285017
6386,2397.38012511716,11501.5739334429,NA,NA,NA,NA,NA,74325.64809326272
6387,3596.07018767574,NA,NA,NA,NA,NA,NA,22018.658303080123
6388,1198.69006255858,NA,NA,NA,NA,NA,NA,14257.457039633271
6389,4794.76025023432,NA,NA,NA,NA,NA,NA,48209.41331491384
6390,3596.07018767574,NA,NA,NA,NA,NA,NA,113182.34036234452
6391,3596.07018767574,9421.705980478631,NA,NA,NA,NA,NA,47583.43131192907
6392,2397.38012511716,NA,NA,NA,NA,NA,NA,15067.415456342469
6393,5993.4503127929,NA,NA,NA,NA,NA,NA,33774.25138697167
6394,7192.14037535149,9201.25914675431,NA,NA,NA,NA,NA,64592.09970794515
6395,1198.69006255858,NA,NA,NA,NA,NA,NA,18191.763802404545
6396,2996.72515639645,NA,NA,NA,NA,NA,NA,26172.243481395657
6397,3600,NA,NA,NA,NA,NA,NA,16986.06
6398,6000,7400,NA,NA,NA,NA,NA,63803.9520754717
6399,1200,NA,NA,NA,NA,NA,NA,15621.25625
6400,1200,NA,NA,NA,NA,NA,NA,33555.28
6403,6000,NA,NA,NA,NA,NA,NA,33630.9120754717
6404,2400,NA,NA,NA,NA,NA,NA,35169
6405,42000,34872.1235045508,NA,NA,NA,NA,NA,221038.29585781813
6406,36000,23151.21532663239,NA,NA,NA,NA,NA,267981.9835846347
6407,17998.8060212141,36245.8418357088,NA,NA,NA,NA,NA,182597.65700688458
6408,18958.7423423455,42286.8154749936,NA,NA,NA,NA,NA,235086.4182954664
6409,7196.5828460056,NA,NA,NA,NA,NA,NA,41137.20396312049
6410,4613.76305715106,15043.299217189031,NA,NA,NA,NA,NA,115024.1556582078
6411,4613.76305715106,NA,NA,NA,NA,NA,NA,65941.64918352102
6412,4797.72189733706,12338.544408441912,NA,NA,NA,NA,NA,70737.60986128155
6413,7196.5828460056,NA,NA,NA,NA,NA,NA,42740.49383910664
6414,1197.56863899707,NA,NA,NA,NA,NA,NA,25791.87466313913
6415,4191.49023648976,NA,NA,NA,NA,NA,NA,66450.84493092212
6416,1197.56863899707,13401.95201019506,NA,NA,NA,NA,NA,53776.60717787973
6417,1197.56863899707,NA,NA,NA,NA,NA,NA,45393.773752487155
6418,5987.84319498536,13497.68023883925,NA,NA,NA,NA,NA,173015.44256283002
6419,1197.56863899707,NA,NA,NA,NA,NA,NA,9714.984311769642
6420,1197.56863899707,NA,NA,NA,NA,NA,NA,33177.17835162675
6421,1197.56863899707,NA,NA,NA,NA,NA,NA,44521.75320008101
6422,4191.49023648976,NA,NA,NA,NA,NA,NA,56701.51791775438
6423,1197.56863899707,NA,NA,NA,NA,NA,NA,49972.18338758877
6424,4604.16282512515,5871.73936486716,NA,NA,NA,NA,NA,152945.36257374735
6425,1196.9347217978,NA,NA,NA,NA,NA,NA,62946.45970085963
6426,8378.54305258457,NA,NA,NA,NA,NA,NA,71578.38097900436
6427,4604.16282512515,7195.759025572501,NA,NA,NA,NA,NA,253610.30576658956
6428,6360,NA,NA,NA,NA,NA,NA,179291.81171235084
6429,4604.16282512515,NA,NA,NA,NA,NA,NA,50907.71943411876
6430,9000,NA,NA,NA,NA,NA,NA,155624.22012694203
6431,4800,NA,NA,NA,NA,NA,NA,105482.08067717121
6432,3797.98574821853,22800,NA,NA,NA,NA,NA,437597.16574821854
6433,8400,8406,NA,NA,NA,NA,NA,158365.08
6434,7200,2590,NA,NA,NA,NA,NA,57669.59628022065
6435,5400,25500,NA,NA,NA,NA,NA,152377.62
6436,11088,24100,NA,NA,NA,NA,NA,166619.9
6437,7200,36000,NA,NA,NA,NA,NA,283572.51173445
6438,4615.95381062356,NA,NA,NA,NA,NA,NA,19787.87381062356
6439,4794.76025023432,NA,NA,NA,NA,NA,NA,78156.35535545931
6440,9589.52050046865,NA,NA,NA,NA,NA,NA,155541.779245567
6442,24000,NA,NA,NA,NA,NA,NA,87729.8384201624
6443,2996.72515639645,3833.857977814294,NA,NA,NA,NA,NA,174993.17122577867
6444,4794.76025023432,2108.62188779786,NA,NA,NA,NA,NA,283601.1919928732
6445,4195.41521895503,NA,NA,NA,NA,NA,NA,163753.49925981415
6446,1198.69006255858,NA,NA,NA,NA,NA,NA,50149.04039936832
6447,3596.07018767574,9906.218939729,NA,NA,NA,NA,NA,81002.34647676065
6448,3000,9894.00021753559,NA,NA,NA,NA,NA,67429.57383823482
6449,16239.0307448003,9894.00021753559,NA,NA,NA,NA,NA,113378.59680483697
6450,1197.56863899707,NA,NA,NA,NA,NA,NA,92217.98327987862
6451,6586.6275144839,NA,NA,NA,NA,NA,NA,50573.067935848754
6452,8059.6369404503,NA,NA,NA,NA,NA,NA,129470.29379782925
6453,2401.03948996531,NA,NA,NA,NA,NA,NA,60235.69754871701
6454,6002.59872491328,NA,NA,NA,NA,NA,NA,128261.94064067927
6455,1200.51974498266,NA,NA,NA,NA,NA,NA,51681.52140191021
6456,1200.51974498266,NA,NA,NA,NA,NA,NA,43942.927399758926
6457,1200.51974498266,NA,NA,NA,NA,NA,NA,34074.94886613412
6458,3601.55923494797,NA,NA,NA,NA,NA,NA,70156.25799443694
6459,1200.51974498266,NA,NA,NA,NA,NA,NA,47686.69700081382
6460,3601.55923494797,NA,NA,NA,NA,NA,NA,50357.467351643405
6461,1200.51974498266,NA,NA,NA,NA,NA,NA,46663.6258360195
6462,18007.7961747398,NA,NA,NA,NA,NA,NA,83543.33406717458
6463,4799.68160565708,NA,NA,NA,NA,NA,NA,25680.827260892554
6464,2399.84080282854,NA,NA,NA,NA,NA,NA,81568.09749005179
6465,3599.76120424281,NA,NA,NA,NA,NA,NA,23459.118860611496
6466,8399.4428098999,3020.4868196424,NA,NA,NA,NA,NA,60912.924816491075
6467,2399.84080282854,NA,NA,NA,NA,NA,NA,38250.173612352584
6468,1199.92040141427,NA,NA,NA,NA,NA,NA,25117.111919648843
6469,1199.92040141427,NA,NA,NA,NA,NA,NA,12594.310003838149
6470,3839.74528452567,NA,NA,NA,NA,NA,NA,24243.337593551485
6471,9599.36321131417,NA,NA,NA,NA,NA,NA,51126.10509000178
6472,1199.92040141427,NA,NA,NA,NA,NA,NA,39067.675610018676
6473,1199.92040141427,NA,NA,NA,NA,NA,NA,22306.17182363072
6474,1199.43047433427,1672.0939786863,NA,NA,NA,NA,NA,32383.35756428504
6475,1199.43047433427,1286.2261374510001,NA,NA,NA,NA,NA,21546.930651223887
6476,7196.5828460056,14591.493732282215,NA,3318.20618939609,NA,NA,NA,265159.3118727197
6478,3358.40532813595,9319.754397181074,NA,NA,NA,NA,NA,52938.77019625078
6479,1199.43047433427,NA,NA,NA,NA,NA,NA,48461.26308884927
6480,3778.1212826917,NA,NA,NA,NA,NA,NA,31452.927890918436
6481,3238.3896708786,NA,NA,NA,NA,NA,NA,26916.492579668313
6482,5397.316118131,NA,NA,NA,NA,NA,NA,53433.70457969413
6483,5397.316118131,NA,NA,NA,NA,NA,NA,113298.34221100446
6484,2158.9264472524,NA,NA,NA,NA,NA,NA,13880.433804132666
6485,5397.316118131,NA,NA,NA,NA,NA,NA,41574.25555549739
6486,4857.5845063179,NA,NA,NA,NA,NA,NA,60529.67268962595
6487,2698.6580590655,NA,NA,NA,NA,NA,NA,101549.82504869795
6488,3778.1212826917,NA,NA,NA,NA,NA,NA,109339.28626972614
6489,3778.1212826917,NA,NA,NA,NA,NA,NA,22653.338926640095
6490,5397.316118131,7304.209093186762,NA,NA,NA,NA,NA,82342.02913479843
6491,1196.9347217978,NA,NA,NA,NA,NA,NA,10539.709801396026
6492,5984.67360898898,11992.931709287499,NA,NA,NA,NA,NA,616665.7745839229
6493,1196.9347217978,NA,NA,NA,NA,NA,NA,21825.38441930896
6494,2393.86944359559,NA,NA,NA,NA,NA,NA,39536.27079252044
6495,4787.73888719118,NA,NA,1484.19905502927,NA,NA,NA,72467.85768357657
6496,2393.86944359559,NA,NA,NA,NA,NA,NA,76923.3832360085
6497,2992.33680449449,NA,NA,NA,NA,NA,NA,80992.27975292013
6498,1196.9347217978,376.417513662034,NA,NA,NA,NA,NA,12797.783603899848
6499,2393.86944359559,NA,NA,NA,NA,NA,NA,85699.95970062775
6500,1197.6740093632,NA,NA,NA,NA,NA,NA,62529.0962003804
6501,2994.185023408,NA,NA,NA,NA,NA,NA,55618.460169476275
6502,2395.3480187264,NA,NA,NA,NA,NA,NA,55942.4945057926
6503,1197.6740093632,NA,NA,NA,NA,NA,NA,68566.48336075088
6504,3593.0220280896,NA,NA,NA,NA,NA,NA,124924.16129913146
6505,3593.0220280896,19691.79496182959,NA,NA,NA,NA,NA,151696.0567751611
6506,2395.3480187264,4970.744359296785,NA,NA,NA,NA,NA,113735.41789104819
6507,3593.0220280896,NA,NA,NA,NA,NA,NA,130710.30663522474
6508,1197.6740093632,NA,NA,NA,NA,NA,NA,83921.2916462699
6509,1197.6740093632,NA,NA,NA,NA,NA,NA,17646.458002298703
6510,2397.38012511716,NA,NA,NA,NA,NA,NA,36253.78616829806
6511,2996.72515639645,NA,NA,NA,NA,NA,NA,24259.854692297242
6512,2996.72515639645,NA,NA,NA,NA,NA,NA,52266.332665976704
6513,1198.69006255858,NA,NA,NA,NA,NA,NA,10869.508008321087
6514,2397.38012511716,NA,NA,NA,NA,NA,NA,27302.139653752776
6515,3596.07018767574,NA,NA,NA,NA,NA,NA,89237.15303870014
6516,2996.72515639645,NA,NA,NA,NA,NA,NA,57235.66859838493
6517,2397.38012511716,NA,NA,NA,NA,NA,NA,9481.422460697628
6518,3601.55923494797,NA,NA,NA,NA,NA,NA,43599.271736888426
6519,3601.55923494797,NA,NA,NA,NA,NA,NA,63530.865568073714
6520,1200.51974498266,NA,NA,NA,NA,NA,NA,69443.09679374786
6521,2401.03948996531,NA,NA,NA,NA,NA,NA,29518.545834269455
6522,1200.51974498266,NA,NA,NA,NA,NA,NA,22916.310348804574
6523,2401.03948996531,NA,NA,NA,NA,NA,NA,28441.082977920953
6524,4802.07897993062,NA,NA,NA,NA,NA,NA,69134.2940708965
6525,3601.55923494797,6102.62161329639,NA,NA,NA,NA,NA,137154.86742876068
6526,3601.55923494797,NA,NA,NA,NA,NA,NA,55966.858340479856
6527,3001.29936245664,NA,NA,NA,NA,NA,NA,61072.71395696624
6528,2400,NA,NA,NA,NA,NA,NA,25175.24
6529,1200,NA,NA,NA,NA,NA,NA,8425.8093220339
6530,1200,NA,NA,NA,NA,NA,NA,5318
6531,2400,NA,NA,NA,NA,NA,NA,20629.2920754717
6532,6264,6820,NA,NA,NA,NA,NA,270153.74
6533,1200,NA,NA,NA,NA,NA,NA,42162.64
6534,2400,NA,NA,NA,NA,NA,NA,15732.48
6535,8399.4428098999,NA,NA,NA,NA,NA,NA,45639.50939997766
6536,5999.60200707136,NA,NA,NA,NA,NA,NA,24995.42964701215
6537,5399.64180636422,NA,NA,NA,NA,NA,NA,32272.346940163905
6538,4799.68160565708,NA,NA,NA,NA,NA,NA,27492.829382905198
6539,4799.68160565708,9756.172427444953,NA,NA,NA,NA,NA,53104.65093271386
6540,2399.84080282854,NA,NA,NA,NA,NA,NA,54231.82981353797
6541,9599.36321131417,NA,NA,NA,NA,NA,NA,126811.49361143936
6542,2999.80100353568,NA,NA,NA,NA,NA,NA,35125.478558049355
6543,3599.76120424281,NA,NA,NA,NA,207.27494989256,NA,46762.32033002034
6544,3599.76120424281,NA,NA,NA,NA,NA,NA,39913.08351742078
6545,5999.60200707136,NA,NA,NA,NA,NA,NA,32456.929412307138
6546,5397.4371345042,NA,NA,NA,NA,NA,NA,107896.00713968482
6547,4797.72189733706,NA,NA,5517.38018193762,NA,NA,NA,84702.02964039518
6548,3600,NA,NA,NA,NA,NA,NA,69628.34399980197
6549,5997.15237167133,NA,NA,NA,NA,NA,NA,36036.816646438434
6550,5997.15237167133,NA,NA,NA,NA,NA,NA,52513.91849933619
6551,3598.2914230028,NA,NA,NA,NA,NA,NA,56065.364669525465
6552,11994.3047433427,10470.0446319896,NA,NA,NA,NA,NA,27028.69970644659
6556,2998.57618583567,19556.28898234574,NA,NA,NA,NA,NA,126626.94085576355
6557,3021.3749258286,NA,NA,NA,NA,NA,NA,32049.467186788548
6558,2158.1249470204302,NA,NA,NA,NA,NA,NA,46967.70825718405
6559,6474.37484106129,NA,NA,NA,NA,NA,NA,108252.43004518485
6560,4855.78113079597,NA,NA,NA,NA,NA,NA,60598.534960970326
6561,4855.78113079597,NA,NA,NA,NA,NA,NA,39543.77500377829
6562,2158.1249470204302,6209.760754882072,NA,NA,NA,NA,NA,45410.23090220497
6563,4316.2498940408605,NA,NA,NA,NA,NA,NA,61315.122593424654
6564,3237.18742053065,9864.357658165125,NA,NA,NA,NA,NA,49422.370239195596
6565,3237.18742053065,NA,NA,NA,NA,NA,NA,31986.984949793714
6566,8632.4997880817209,9772.73823719146,NA,NA,NA,NA,NA,108417.24008364354
6567,4316.2498940408605,NA,NA,NA,NA,NA,NA,115079.57529188498
6568,3592.70591699122,NA,NA,NA,NA,NA,NA,35784.170165152536
6569,4606.60126888484,18954.1892715615,NA,NA,NA,NA,NA,51771.07868964228
6570,2993.92159749268,9189.90994984802,NA,NA,NA,NA,NA,112729.23843330535
6571,4790.27455598829,6222.334861876261,NA,NA,NA,NA,NA,57768.07896118399
6572,2395.13727799415,NA,NA,NA,NA,NA,NA,42890.133030717356
6573,7185.41183398244,NA,NA,NA,NA,NA,NA,80259.3400678991
6574,1197.56863899707,NA,NA,NA,NA,NA,NA,25054.176472523242
6575,2993.92159749268,NA,NA,NA,NA,NA,NA,33563.61817203733
6576,2395.13727799415,347.500501936595,NA,NA,NA,NA,NA,38609.339535512314
6577,7012.3368659677,NA,NA,NA,NA,NA,NA,65624.98105536126
6578,7012.3368659677,19936.061484634323,NA,NA,NA,NA,NA,148764.6645482182
6579,2397.38012511716,NA,NA,NA,NA,NA,NA,147921.94889334613
6580,4794.76025023432,13801.8887201315,NA,NA,NA,NA,NA,341718.2035587379
6581,3600,NA,NA,NA,NA,NA,NA,99387.00366492459
6582,3596.07018767574,NA,NA,NA,NA,NA,NA,97282.70156266392
6583,2999.56276618027,2365.67177346726,NA,NA,NA,NA,NA,13133.139226303745
6584,11998.2510647211,NA,NA,NA,NA,NA,NA,53754.748521501366
6585,3599.47531941632,2365.67177346726,NA,NA,NA,NA,NA,27365.250831621444
6586,14397.9012776653,NA,NA,NA,NA,NA,NA,74615.33302869769
6587,7198.95063883265,10187.6763402627,NA,NA,NA,NA,NA,67821.6158121197
6588,9598.60085177686,NA,NA,NA,NA,NA,NA,52104.10289444078
6589,7198.95063883265,NA,NA,NA,NA,NA,NA,101523.11590005687
6590,6086.27455598829,NA,NA,NA,NA,NA,NA,24736.423061680198
6591,3120,9189.90994984802,NA,NA,NA,NA,NA,158411.26752645973
6592,2395.13727799415,4116.313831702761,NA,NA,NA,NA,NA,47539.00622921025
6593,5987.84319498536,NA,NA,NA,NA,NA,NA,26578.2401847588
6594,6122.27455598829,NA,NA,NA,NA,NA,NA,65399.45949190755
6595,5987.84319498536,4594.95497492401,NA,NA,NA,NA,NA,73062.18223884165
6596,10070.27455598829,NA,NA,NA,NA,NA,NA,28462.14432597391
6597,2993.92159749268,3829.12914577001,NA,NA,NA,NA,NA,27930.632243907432
6598,13379.6863899707,7658.25829154002,NA,NA,NA,NA,NA,331845.636808346
6599,3598.2914230028,NA,NA,NA,NA,NA,NA,86479.07276803002
6600,5409.43143924754,NA,NA,NA,NA,NA,NA,112497.35719901616
6601,2398.86094866853,10130.167823022899,NA,NA,NA,NA,NA,81686.1178729682
6602,2998.57618583567,NA,NA,NA,NA,NA,NA,22199.51330877925
6603,1199.43047433427,NA,463.04140948236,NA,NA,NA,NA,22028.734810765833
6604,3238.46228070252,NA,NA,NA,NA,NA,NA,69917.7424141252
6605,8396.01332033986,NA,NA,NA,NA,NA,NA,80938.67975446193
6606,2638.74704353539,NA,NA,NA,NA,NA,NA,36281.47479209892
6608,3598.2914230028,6584.60908496489,NA,NA,NA,NA,NA,60428.21886967856
6609,11994.3047433427,NA,NA,NA,NA,NA,NA,112235.10389317511
6610,9595.44379467413,NA,NA,NA,NA,NA,NA,88141.04226868229
6611,5997.15237167133,9724.96111010199,NA,NA,NA,NA,NA,144857.40125060128
6612,4315.45391980451,8125.64425522832,NA,NA,NA,NA,NA,188841.5774842712
6613,4149.98665951916,15845.0062976952,NA,NA,NA,NA,NA,221921.19937722333
6614,2158.1249470204302,NA,NA,NA,NA,NA,NA,89444.55396484818
6615,4316.2498940408605,NA,NA,NA,NA,NA,NA,46303.65657498755
6616,3237.18742053065,NA,NA,NA,NA,NA,NA,77529.59160145061
6617,5395.31236755107,NA,NA,NA,NA,NA,NA,50144.41775046937
6618,5395.31236755107,NA,NA,NA,NA,NA,NA,109381.44117681176
6619,8632.4997880817209,10521.4822313128,NA,NA,NA,NA,NA,43654.70057956166
6620,2158.1249470204302,6107.96139824466,NA,NA,NA,NA,NA,40271.923634796825
6621,5395.31236755107,NA,NA,NA,NA,NA,NA,89192.16142273547
6622,3237.18742053065,NA,NA,NA,NA,NA,NA,55493.241005375916
6623,16192.1899144462,6168.67829723766,NA,NA,NA,NA,NA,177520.80471773166
6624,16192.1899144462,6168.67829723766,NA,NA,NA,NA,NA,148194.06667757963
6625,8398.77574530475,23656.7177346726,NA,NA,NA,NA,NA,307597.14027525706
6626,11998.2510647211,14194.0306408036,NA,NA,NA,NA,NA,307391.53381342936
6627,18957.2366822593,21291.0459612053,NA,NA,NA,NA,NA,745542.4797990138
6628,5411.21123018921,2365.67177346726,NA,NA,NA,NA,NA,197787.64615984942
6629,1199.82510647211,NA,NA,NA,NA,NA,NA,32958.559937311205
6630,18957.2366822593,1419.40306408036,NA,NA,NA,NA,NA,204304.48558138194
6631,NA,8853.9591615904,NA,6910.24404401218,NA,NA,NA,56597.56786042036
6632,NA,294.038886254042,NA,NA,NA,NA,NA,6117.246813677191
6634,NA,454.423733301701,NA,NA,NA,NA,NA,11002.85426419795
6635,NA,10778.577326162309,NA,NA,NA,NA,NA,29252.856322686628
6636,NA,347.500501936595,NA,NA,NA,NA,NA,28675.437636431117
6637,NA,1416.73281558765,NA,NA,NA,NA,NA,48953.60727193002
6638,NA,294.038886254042,NA,6148.0858034936,NA,NA,NA,30725.8535106394
6639,NA,1844.42574104808,NA,NA,NA,NA,NA,35056.46525972311
6640,NA,748.462619555742,NA,NA,NA,NA,NA,53756.80816124496
6642,NA,NA,NA,5581.35095862522,NA,NA,NA,26331.069655356387
6643,NA,744.180127816696,NA,NA,NA,NA,NA,16162.159830102157
6645,NA,NA,NA,5581.35095862522,NA,NA,NA,37630.850559241095
6646,NA,NA,NA,5581.35095862522,NA,NA,NA,32654.65201577423
6647,NA,744.180127816696,NA,NA,NA,NA,NA,20405.999058829944
6648,4610.91496835323,NA,NA,NA,NA,NA,NA,64221.49014682187
