hh_id,hh_size,hh_weights,province,urban_1,electricitycon,electricitymains,electricitysource,electricityfree,cookingsource,lightingsource,heatingsourcewater,heatingsourcespace,income,consumption,education_hhh,own_stove,own_vehicle,gender_hhh,ethnicity_hhh
16974,3,2789.1063636,7,1,1,1,8,2,1,1,1,11,601005.99895,379258.0217,14,1,1,1,4
16975,3,2895.7579348,7,1,1,1,8,2,1,1,1,3,590499.37395,1221187.8053,24,2,1,1,4
16976,4,2789.1063636,7,1,1,1,8,2,3,1,3,5,706134.01083,945830.44414,29,1,1,1,4
16977,4,1366.3160283,7,1,1,1,8,2,1,1,1,1,82973.379853,309951.26491,8,1,1,1,3
16978,3,1155.9411284,7,1,1,1,8,1,1,1,1,1,400854.94589,512883.55848,4,1,3,1,2
16979,7,1448.0806316,7,1,1,1,8,2,1,1,1,1,43449.99574,54265.305082,8,2,3,2,2
16980,6,1431.7385549,7,1,1,1,8,2,1,1,1,1,11211.505401,49515.288717,9,2,3,1,2
16981,3,1476.2843547,7,1,1,1,8,2,1,1,1,3,339968.78239,148875.07845,11,1,1,2,2
16982,6,1171.7213661,7,1,1,1,8,2,1,1,1,1,701998.16286,449299.94567,13,1,1,1,2
16983,5,1431.7385549,7,1,1,1,8,2,1,1,1,1,486714.58504,465663.83603,13,1,1,1,2
16984,5,1202.2341096,7,1,1,1,8,2,1,1,1,1,246653.11881,138985.84422,13,1,1,1,2
16985,3,1476.2843547,7,1,1,1,8,2,1,1,1,1,45967.172143,39874.808385,10,1,3,2,2
16986,3,1155.9411284,7,1,1,1,8,2,1,1,1,1,451306.72019,417727.98275,10,1,1,1,2
16987,2,1969.1153957,7,1,1,1,8,2,1,1,1,1,247576.51356,207634.70211,17,1,1,1,4
16988,5,1866.0353999,7,1,1,1,8,2,1,1,1,1,602269.86889,734548.86663,20,1,1,1,3
16989,5,1388.6898909,7,1,1,1,8,2,1,1,1,1,536952.62634,310736.46631,27,1,1,1,4
16990,4,1827.397363,7,1,1,1,8,2,1,1,1,1,617348.99278,311059.36091,24,1,1,1,1
16991,3,1671.7543157,7,1,1,1,8,2,1,1,1,1,242419.25305,326451.76695,24,1,1,2,1
16992,3,1160.6400761,7,1,1,1,8,2,1,1,1,1,88483.392439,123263.61603,11,1,9,1,2
16993,1,1825.2860713,7,1,1,1,8,2,3,9,3,11,388436.34408,409622.87409,13,1,3,2,4
16994,3,1176.4844611,7,1,1,1,8,2,1,1,1,1,167102.15228,231239.81444,32,1,1,1,2
16995,2,1982.6254947,7,1,1,1,8,2,1,1,1,11,50162.340554,55026.929366,13,1,3,2,1
16996,4,1616.7001491,7,1,1,1,8,2,1,1,1,1,368202.70787,407930.65422,12,1,1,1,4
16997,4,1834.8258076,7,1,1,1,8,2,1,1,1,1,103535.0709,87438.246596,12,2,3,1,1
16998,3,1834.8258076,7,1,1,1,8,3,1,1,1,11,55981.172059,36055.366169,12,2,3,1,1
16999,2,1834.8258076,7,1,1,1,8,2,1,1,1,1,9029.2213,61169.280753,11,1,1,1,1
17000,4,1950.8405886,7,2,2,8,8,8,4,7,4,5,31920,46030.02,20,1,3,1,1
17001,2,1688.7198674,7,2,1,2,2,2,3,1,6,6,77880,46635.44,9,1,3,2,1
17002,2,1565.12646,7,2,2,8,8,8,4,4,4,11,15600,13070.430588,98,3,3,1,1
17003,3,1688.7198674,7,2,2,8,8,8,4,4,4,5,10800,16155.151191,12,3,3,2,1
17004,2,1950.8405886,7,2,2,8,8,8,3,3,3,11,45780,31266.74,13,3,3,1,1
17005,3,1845.9424352,7,2,2,8,8,8,4,7,4,4,469300,73304.7,13,1,3,1,1
17006,3,1688.7198674,7,2,2,8,8,8,4,7,4,4,89766,67166.26,10,1,3,2,1
17007,1,900.62939611,7,1,1,1,8,2,1,1,1,1,96983.739816,114625.38792,13,1,1,1,4
17008,4,867.45896462,7,1,1,1,8,2,1,1,1,1,671279.78281,282942.1806,13,1,1,1,4
17009,6,904.55798202,7,1,1,1,8,2,1,1,1,1,655918.27055,512746.82348,11,1,1,2,2
17010,4,1053.6246157,7,1,1,1,8,2,1,1,1,1,386660.84341,256258.30607,13,1,1,1,3
17011,4,1359.7588515,7,1,1,1,8,2,3,1,9,3,734221.87768,336620.75479,20,1,1,1,4
17012,4,1401.9106683,7,1,1,1,8,2,1,1,1,1,1181439.1837,980818.17092,17,1,1,1,2
17013,2,1637.370098,7,1,1,1,8,2,1,1,1,1,1298427.7235,1605916.3991,13,1,1,1,4
17014,5,1789.3265846,7,1,1,1,8,2,1,1,1,1,316187.25019,1271036.4556,29,1,1,1,1
17015,2,1411.7541501,7,1,1,1,8,2,1,1,1,1,929919.40499,919085.71941,13,1,1,1,4
17016,7,1359.7588515,7,1,1,1,8,2,1,1,1,1,356519.30468,361370.16179,11,1,1,1,4
17017,4,1359.7588515,7,1,1,1,8,2,1,1,1,1,1509980.3852,1420860.3727,20,1,1,1,4
17018,1,1789.3265846,7,1,1,1,8,2,1,1,1,1,176044.49024,252457.7111,27,1,1,1,1
17019,2,1637.370098,7,1,1,1,8,2,1,1,1,1,521767.5248,309023.02627,27,1,1,1,4
17020,2,1164.0200782,7,1,1,1,8,2,1,1,1,11,61153.665822,88535.783852,12,2,3,1,1
17021,3,916.07472806,7,1,1,1,8,2,1,1,1,11,69665.236876,64736.224128,11,2,3,1,1
17022,4,1101.4298504,7,1,1,1,8,2,1,1,1,11,36080.662835,31178.168155,8,1,3,1,1
17023,2,1007.6188918,7,1,1,1,8,2,1,1,1,11,102993.02851,29363.692065,13,1,3,2,1
17024,6,1101.4298504,7,1,1,1,8,2,1,1,1,11,211999.37485,118056.04157,13,1,3,1,1
17025,2,1164.0200782,7,1,1,1,8,2,1,1,1,11,152884.16455,74287.964772,12,1,1,1,1
17026,1,1095.7032304,7,1,1,1,8,2,1,1,1,1,154443.48202,133439.219,11,1,3,2,4
17027,5,1385.8541396,7,1,1,1,8,2,1,1,1,11,84035.529591,99614.619433,13,1,3,1,1
17028,4,1221.1026163,7,1,1,1,8,2,1,1,1,11,551413.7422,418724.72899,11,1,1,1,4
17029,4,1385.8541396,7,1,1,1,8,2,1,1,1,1,412225.58498,244202.81957,13,1,1,1,1
17030,6,1143.9398817,7,1,1,1,8,2,1,1,1,1,171930.49885,113674.97379,13,1,1,2,2
17031,2,853.48290862,7,1,1,1,8,2,3,1,1,1,373953.67232,232996.57195,26,1,1,1,3
17032,1,934.2685682,7,1,1,1,8,2,3,1,1,11,38787.080488,22121.785366,10,2,3,2,1
17033,3,791.5177682,7,1,1,1,8,2,1,1,1,1,181013.8889,209982.50004,12,1,1,1,3
17034,2,970.49092944,7,1,1,1,8,2,1,1,1,11,135401.96482,145995.7937,10,1,1,1,4
17035,2,1164.0200782,7,1,1,1,8,2,1,1,1,11,55379.223972,42907.537181,12,1,3,1,1
17036,5,1928.7440708,7,1,1,1,8,2,1,1,1,11,217490.16667,117280.7,11,1,3,1,1
17037,3,1928.7440708,7,1,1,1,8,3,1,1,1,1,78000,78190.099437,13,1,3,1,1
17038,2,2038.3475381,7,1,1,1,8,2,1,1,1,1,60350,70492.265374,13,1,3,1,1
17039,2,2038.3475381,7,1,1,1,8,2,1,1,1,1,117860,115367.54537,13,1,3,1,1
17040,3,2038.3475381,7,1,1,1,8,3,1,1,1,1,72000,130152.02894,12,1,3,1,1
17041,5,1764.4691239000001,7,1,1,1,8,2,1,1,1,1,77600,90705.445374,10,1,3,2,1
17042,1,1928.7440708,7,1,1,1,8,2,1,1,1,1,286377.5,187897.7332,25,3,9,1,1
17043,5,1905.5985566,7,1,1,1,8,2,1,1,1,1,79920,239210.96755,12,1,3,2,2
17044,2,1764.4691239000001,7,1,1,1,8,2,1,1,1,1,81000,85500.065374,13,2,3,2,1
17045,5,2038.3475381,7,1,1,1,8,2,1,1,1,1,164038.09524,159511.26537,13,3,2,1,1
17046,2,1641.9418062,7,1,1,1,8,2,1,1,1,1,626625.52529,187517.66652,13,2,1,1,2
17047,1,1896.5923272,7,1,1,1,8,2,3,1,1,10,1007456.7123,484709.62478,27,1,1,1,4
17048,1,2042.6633078,7,1,1,1,8,2,1,1,1,1,23826.0656,57056.114383,9,1,3,2,1
17049,3,1600.2692662,7,1,1,1,8,2,1,1,1,3,991131.63651,567747.81692,30,1,1,1,2
17050,2,2075.7534533,7,1,1,1,8,2,1,1,1,3,136999.8772,90599.69811,7,3,3,1,1
17051,1,1086.9661684,7,1,1,1,8,2,1,1,1,1,118850.08483,121278.84257,17,1,1,1,4
17052,1,1127.5651563,7,1,1,1,8,2,1,1,1,1,21363.895409,34908.116703,8,1,2,2,1
17053,2,1260.3350885,7,1,1,1,8,2,1,1,1,1,175065.25405,151450.19364,27,1,1,2,1
17054,6,1377.6743363,7,1,1,1,8,2,1,1,1,1,331988.54903,238726.12758,24,1,1,1,1
17055,2,1455.9625272,7,1,1,1,8,2,1,1,1,8,94950.646262,42055.555991,13,1,2,1,1
17056,2,1213.895235,7,1,1,1,8,2,1,1,1,1,146272.24783,138979.6741,11,1,1,1,4
17057,5,1377.6743363,7,1,1,1,8,2,1,1,1,1,282763.80183,302614.97768,13,1,2,1,1
17058,4,1377.6743363,7,1,1,1,8,2,1,1,1,1,94950.646262,82780.87274,12,1,2,1,1
17059,2,2958.9838854,7,1,1,1,8,1,1,1,1,3,105417.65919,260401.23117,29,1,1,1,4
17060,5,2938.3523159,7,1,1,1,8,1,1,1,1,1,241684.05486,379429.0734,14,1,1,1,2
17061,2,3304.5153964,7,1,1,1,8,1,1,1,1,1,905429.20645,432259.94606,14,1,1,1,4
17062,2,2958.9838854,7,1,1,1,8,1,1,1,1,1,146797.5668,215725.98834,29,1,1,1,4
17063,5,3069.5041155,7,1,1,1,8,2,1,1,1,1,366921.99493,132294.03554,23,1,2,2,1
17064,2,2958.9838854,7,1,1,1,8,2,1,1,1,1,347760.51297,241171.62455,17,1,1,1,4
17065,8,1481.9585368,7,1,1,1,8,9,1,1,5,1,197595.62317,247344.9763,11,1,1,1,1
17066,3,1925.3417985,7,1,1,1,8,2,1,1,1,1,85602.353413,74484.341239,13,1,3,2,1
17067,3,1630.0519737,7,1,1,1,8,3,1,1,1,11,146477.81175,33217.110024,7,1,3,2,1
17068,6,1142.4924749,7,1,1,1,8,2,1,1,1,1,108345.91417,53253.551062,11,1,3,1,2
17069,3,1630.0519737,7,1,1,1,8,2,1,1,1,1,38727.989913,153282.04632,5,1,3,2,1
17070,7,1781.8124652,7,1,1,1,8,2,1,1,1,1,91298.861216,99613.388772,5,1,3,1,1
17071,3,1481.9585368,7,1,1,1,8,3,1,1,1,11,36519.544487,39812.140486,5,1,3,1,1
17072,7,1481.9585368,7,1,1,1,8,2,1,1,1,1,49082.808926,138533.27483,3,1,3,1,1
17073,1,2237.8114975,7,1,1,1,8,2,1,1,1,1,417763.16026,226812.8306,14,1,1,1,3
17074,1,2685.8252836,7,1,1,1,8,2,1,1,1,1,384234.51608,456235.71401,27,1,1,2,1
17075,1,2935.8799884,7,1,1,1,8,2,1,1,1,1,63029.005793,47109.352923,8,1,3,1,1
17076,2,1491.2017038,7,1,1,1,8,2,1,1,1,1,17215.715278,22090.803819,13,1,3,2,4
17077,2,1342.4484764,7,1,1,1,8,2,1,1,1,1,21670.131119,34957.338726,8,1,3,1,1
17078,2,1119.2539493,7,1,1,1,8,9,1,1,1,11,33949.872087,26145.045186,10,1,3,1,4
17079,2,1056.4964867,7,1,1,1,8,2,1,1,1,11,77524.608843,46642.356598,10,1,3,1,1
17080,5,1359.7588515,7,1,1,1,8,1,3,1,9,3,409025,369162.1087,14,1,1,1,4
17081,2,1517.1233565,7,1,1,1,8,1,1,1,1,3,337225,254671.73944,26,1,1,1,1
17082,6,1789.3265846,7,1,1,1,8,3,1,1,1,3,1022000,671845.73944,24,1,1,1,1
17083,3,2100.54509,7,1,1,1,8,2,1,1,1,5,481117.64706,606449.84813,30,1,1,2,4
17084,4,1359.7588515,7,1,1,1,8,1,3,1,1,3,325580,609149.29944,26,1,1,1,4
17085,1,2573.6808115,7,1,1,1,8,3,1,1,1,1,135105,211608.25988,12,1,3,2,4
17086,4,1651.5771418,7,1,1,1,8,1,1,1,1,3,1420025,477332.73944,29,1,1,1,3
17087,1,1679.0053522,7,1,1,1,8,2,1,1,1,1,406090.5179,411893.33345,13,1,1,1,4
17088,4,1939.0922437,7,1,1,1,8,2,1,1,1,1,101260.7788,135594.06257,13,1,1,1,1
17089,2,1825.2860713,7,1,1,1,8,2,1,1,3,1,292582.06579,466879.93508,25,1,1,2,4
17090,4,1834.8258076,7,1,1,1,8,2,1,1,1,1,101677.73495,105580.13967,13,1,3,1,1
17091,3,1447.6524133,7,1,1,1,8,2,1,1,1,1,121512.93456,108809.56474,13,1,1,1,4
17092,2,1272.2687182,7,1,1,1,8,2,1,1,1,1,278854.1439,407894.82284,13,1,3,1,3
17093,5,1693.5736545,7,1,1,1,8,1,1,1,1,11,145330.3208,141729.30453,10,1,3,1,3
17094,1,2958.9838854,7,1,1,1,8,2,1,1,1,1,16517.456173,37546.747271,13,1,1,1,4
17095,1,2372.3341668,7,1,1,1,8,2,1,1,1,11,65377.476228,52686.071442,13,1,1,1,2
17096,2,2372.3341668,7,1,1,1,8,2,1,1,1,11,34815.236963,72027.4018,13,1,1,1,2
17097,2,1576.6099126,7,1,1,1,8,2,1,1,1,1,630746.4714,284246.76112,30,1,1,1,4
17098,3,1780.0234106,7,1,1,1,8,2,1,1,1,3,713506.28664,288248.21352,25,1,1,2,4
17099,3,1891.0074664,7,1,1,1,8,2,1,1,1,1,400988.42788,383610.02122,28,1,1,1,1
17100,2,3609.1485825,7,1,1,1,8,2,1,1,1,1,475046.89224,277846.04534,29,1,1,2,4
17101,2,2482.7775448,7,1,1,1,8,2,3,1,9,3,314808.66252,498630.35852,24,2,1,2,4
17102,4,1896.5923272,7,1,1,1,8,2,1,1,1,3,628050.49215,317416.6525,25,1,1,1,4
17103,2,3963.4809078,7,1,1,1,8,2,1,1,1,1,12230.733164,65460.85061,24,1,2,1,1
17104,1,4052.4623421,7,1,1,1,8,2,1,1,1,1,35812.248443,66353.831584,12,1,3,2,1
17105,1,1815.5911124,7,1,1,1,8,2,1,1,1,1,18259.772243,93873.147233,28,2,1,2,1
17106,2,1775.7254979,7,1,1,1,8,2,1,1,1,1,129847.26929,83245.597956,12,1,3,1,1
17107,6,1680.2434135,7,1,1,1,8,2,1,1,1,1,174177.93857,90803.273251,12,1,3,1,1
17108,4,1377.6743363,7,1,1,1,8,2,1,1,1,1,289862.73297,144157.44459,27,1,3,1,1
17109,6,1455.9625272,7,1,1,1,8,2,1,1,1,1,94346.293712,84649.917137,11,1,3,1,1
17110,2,1260.3350885,7,1,1,1,8,2,1,1,1,1,471026.94108,87916.904977,10,1,3,2,1
17111,1,1260.3350885,7,1,1,1,8,2,1,1,1,1,42136.366066,44457.604801,10,1,3,2,1
17112,1,1137.1879423,7,1,1,1,8,2,1,1,1,1,61559.224328,82232.553452,13,1,3,2,2
17113,5,1127.5651563,7,1,1,1,8,2,1,1,1,1,105942.86325,98744.647253,12,1,3,2,1
17114,1,1488.6493591,7,1,1,1,8,2,1,1,1,1,54175.327799,50282.564681,13,1,3,2,1
17115,2,1559.0102913,7,1,1,1,8,2,1,1,1,1,33717.378951,65956.188629,25,2,1,1,4
17116,1,2842.1342849,7,1,1,1,8,2,1,1,1,11,70203.778626,34210.145886,11,1,3,2,4
17117,1,1741.061699,7,1,1,1,8,2,1,1,1,3,996376.44654,525927.77388,27,1,1,1,4
17118,1,2842.1342849,7,1,1,1,8,2,1,1,1,11,159908.24608,107625.91509,10,1,1,2,4
17119,4,1127.5651563,7,1,1,1,8,2,1,1,1,1,92308.836417,504229.42774,26,1,1,2,1
17120,4,1145.8311598,7,1,1,1,8,2,1,1,1,1,48744.159207,194972.51243,6,2,1,1,1
17121,4,1377.6743363,7,1,1,1,8,2,1,1,1,1,190417.008,68831.08124,18,1,3,1,1
17122,2,1455.9625272,7,1,1,1,8,1,1,1,1,1,95204.987128,65800.647775,10,1,3,1,1
17123,2,1953.8522838,7,1,1,1,8,3,1,1,1,1,29672.076957,46309.854361,13,2,3,2,1
17124,3,1654.1898036,7,1,1,1,8,9,1,1,1,1,57563.829296,59432.834673,13,2,3,2,1
17125,2,1808.1975664,7,1,1,1,8,3,1,1,1,1,415409.0774,39805.180455,13,1,3,1,1
17126,1,1808.1975664,7,1,1,1,8,2,1,1,1,1,190376.18455,104975.28213,13,1,2,1,1
17127,3,1351.9606448,7,1,1,1,8,2,1,1,1,1,726236.95875,214901.6905,12,1,1,1,3
17128,4,1808.1975664,7,1,1,1,8,2,1,1,1,1,284851.93879,114913.47303,20,2,1,1,1
17129,1,1654.1898036,7,1,1,1,8,2,1,1,1,1,199791.98484,75010.787837,24,1,2,2,1
17130,4,1654.1898036,7,1,1,1,8,2,1,1,1,1,181593.11098,91584.238361,13,1,3,2,1
17131,4,1503.9033972,7,1,1,1,8,2,1,1,1,1,51273.348981,43161.27434,3,1,3,1,1
17132,1,1680.2434135,7,1,1,1,8,2,1,1,1,1,35468.492243,195903.66896,12,1,3,1,1
17133,1,1775.7254979,7,1,1,1,8,2,1,1,1,1,53202.738365,132413.62938,12,1,3,1,1
17134,7,1827.397363,7,1,1,1,8,1,1,1,1,1,753011.79529,383483.72888,13,1,1,1,1
17135,8,1431.7385549,7,1,1,1,8,2,1,1,1,1,691934.60891,306351.08848,13,1,1,1,2
17136,3,1431.7385549,7,1,1,1,8,2,1,1,1,1,179895.78097,275836.74646,10,1,1,1,2
17137,3,1741.061699,7,1,1,1,8,2,1,1,1,1,571265.22577,290399.48684,27,1,1,1,4
17138,2,1501.5915081,7,1,1,1,8,2,1,1,1,3,536960.24643,430492.27807,13,1,1,1,4
17139,2,1808.1596101,7,1,1,1,8,2,1,1,1,1,317547.86621,1184995.2553,27,1,1,1,4
17140,4,1477.3986322,7,1,1,1,8,2,1,1,1,1,606801.71801,373780.52203,28,1,1,1,3
17141,3,3786.6223815,7,1,1,1,8,2,3,1,1,5,600734.95037,416087.18476,11,1,1,2,3
17142,2,2958.1580285,7,1,1,1,8,2,1,1,1,1,242128.1617,636979.07061,21,1,1,1,4
17143,4,2849.2082444,7,1,1,1,8,2,1,1,9,1,2181087.6868,867349.71836,23,1,1,1,4
17144,4,2404.0487357,7,1,1,1,8,2,3,1,3,1,652767.03341,874033.23763,28,1,1,1,2
17145,4,5392.8331325,7,1,1,1,8,2,1,1,1,1,232377.11866,296410.84211,13,1,1,2,4
17146,1,2601.0168042,7,1,1,1,8,3,1,1,1,1,36116.885199,53340.575577,13,1,3,1,1
17147,3,1667.7636866,7,1,1,1,8,2,3,1,1,3,1178009.9322,641966.76545,14,1,1,1,2
17148,6,1976.5847402,7,1,1,1,8,2,1,1,9,1,2441556.0673,1429899.9457,29,1,1,1,4
17149,4,2007.2630665,7,1,1,1,8,2,1,1,1,1,299789.74523,342801.34916,28,1,1,1,4
17150,2,2416.4147202,7,1,1,1,8,1,1,1,1,1,290124.8937,336692.80489,28,2,1,2,1
17151,5,1737.7530731,7,1,1,1,8,2,1,1,1,11,239628.53539,80362.578472,13,1,3,1,2
17152,2,2380.1284663,7,1,1,1,8,2,1,1,1,1,127433.41809,556168.08266,28,3,1,1,4
17153,3,2291.8057058,7,1,1,1,8,2,3,1,9,3,1455122.7465,1758221.2671,30,1,1,1,4
17154,1,2810.5350419,7,1,1,1,8,2,1,1,1,1,47652.131201,13975.521627,8,1,3,2,1
17155,3,1077.3667226,7,1,1,1,8,2,1,1,1,1,35820.159062,21327.873578,24,1,2,1,2
17156,6,1550.891625,7,1,1,1,8,9,1,1,1,1,59344.153914,120346.51414,10,1,1,1,3
17157,5,1316.4456322,7,1,1,1,8,2,1,1,1,1,67304.872214,94578.009055,6,1,2,1,2
17158,5,1775.7254979,7,1,1,1,8,9,1,1,1,1,159734.68095,78941.668872,12,1,2,1,1
17159,3,1375.2044858,7,1,1,1,8,2,1,1,1,1,33628.353884,50760.52812,13,1,2,2,1
17160,5,1775.7254979,7,1,1,1,8,2,1,1,1,1,84298.370634,47666.88977,13,1,2,1,1
17161,2,1680.2434135,7,1,1,1,8,2,1,1,1,1,94582.645982,103913.57651,12,1,3,1,1
17162,1,1537.1337591,7,1,1,1,8,2,1,1,1,1,200988.12271,222222.81572,28,1,1,2,1
17163,2,1397.4821252,7,1,1,1,8,2,1,1,1,1,131233.4213,133969.58664,10,1,3,1,1
17164,2,1775.7254979,7,1,1,1,8,2,1,1,1,1,171529.56943,152017.14068,23,1,3,1,1
17165,2,1775.7254979,7,1,1,1,8,2,1,1,1,1,177342.46122,211700.46594,27,1,3,1,1
17166,3,1643.4389792,7,1,1,1,8,2,1,1,1,1,485411.66849,564866.81983,27,1,1,1,1
17167,2,1164.0200782,7,1,1,1,8,2,1,1,1,1,60865.907478,31909.473897,12,1,3,1,1
17168,4,1101.4298504,7,1,1,1,8,2,1,1,1,1,50153.507762,54963.120353,98,3,3,1,1
17169,5,1101.4298504,7,1,1,1,8,2,1,1,1,1,36519.544487,86069.741265,13,1,3,1,1
17170,5,1584.2434219,7,1,1,1,8,2,1,1,1,1,75270.391702,72060.922403,9,1,3,2,4
17171,4,839.54125942,7,1,1,1,8,2,1,1,1,1,284040.90156,334540.57261,10,1,1,1,3
17172,6,1680.2434135,7,1,1,1,8,2,1,1,1,1,80517.425826,205923.57336,13,1,1,1,1
17173,5,1537.1337591,7,1,1,1,8,2,1,1,1,1,68117.742249,179302.39843,26,1,1,2,1
17174,3,1775.7254979,7,1,1,1,8,2,1,1,1,1,132853.75261,138066.32165,13,1,3,1,1
17175,2,1680.2434135,7,1,1,1,8,2,1,1,1,1,97426.08525,64088.66439,12,1,2,1,1
17176,5,1397.4821252,7,1,1,1,8,2,1,7,1,1,250238.81249,214841.24396,27,1,2,1,1
17177,3,1397.4821252,7,1,1,1,8,2,1,1,1,1,30199.669552,193491.81983,25,1,1,1,1
17178,1,1375.2044858,7,1,1,1,8,2,1,1,1,1,40298.971626,35384.302804,8,1,3,2,1
17179,4,1680.2434135,7,1,1,1,8,2,1,1,1,1,246158.63978,239174.48762,14,1,1,1,1
17180,2,2700.8875292,7,1,1,1,8,2,1,1,1,1,68220.783154,104159.16191,24,3,3,2,1
17181,1,6627.9633201,7,1,1,1,8,2,1,1,1,1,358695.52075,108850.17607,26,1,1,2,3
17182,3,2199.0562958,7,1,1,1,8,2,1,1,1,1,776171.7693,227574.27187,18,1,1,1,4
17183,1,2283.804633,7,1,1,1,8,2,1,1,1,1,29891.293396,408064.56957,27,1,3,1,4
17184,4,1866.0353999,7,1,1,1,8,2,1,1,1,1,608419.69613,203724.72103,20,1,1,1,3
17185,1,1896.5923272,7,1,1,1,8,2,1,1,1,1,455338.55351,250331.64324,29,1,1,1,4
17186,2,706.23331036,7,1,1,1,8,2,1,1,1,1,311642.91827,145836.63372,13,1,1,1,2
17187,5,1101.4298504,7,1,1,1,8,2,1,1,1,1,406953.13719,159713.06271,12,1,1,1,1
17188,5,916.07472806,7,1,1,1,8,2,1,1,1,1,889595.91661,141194.71191,12,1,1,1,1
17189,2,1190.1527072,7,1,1,1,8,2,1,1,1,1,51523.866861,35091.157392,26,1,3,2,1
17190,3,1164.0200782,7,1,1,1,8,2,1,1,1,1,107217.2952,60619.294373,13,1,3,1,1
17191,3,1164.0200782,7,1,1,1,8,2,1,1,1,1,76243.409921,69758.171092,12,1,1,1,1
17192,2,1164.0200782,7,1,1,1,8,3,1,1,1,1,66712.983681,18430.641207,8,1,3,1,1
17193,4,2601.0168042,7,1,1,1,8,2,1,1,1,3,7943236.7949,1483969.5727,29,1,1,1,1
17194,2,2587.4934418,7,1,1,1,8,2,3,1,1,3,743048.49773,834020.16648,21,1,1,2,4
17195,1,5246.3626218,7,1,1,1,8,2,1,1,1,3,540031.80061,406908.77294,27,1,1,2,4
17196,2,2205.3343298,7,1,1,1,8,2,1,1,1,1,14011.682243,212197.72122,22,1,1,1,1
17197,6,2230.7105955,7,1,1,1,8,2,1,1,1,1,109958.72441,170232.69276,11,1,1,2,3
17198,4,2964.7634877,7,1,1,1,8,2,1,1,1,1,1193147.6451,257033.06453,30,1,1,1,1
17199,3,2259.8273248,7,1,1,1,8,2,1,1,1,1,551732.10156,175124.56044,22,1,1,1,3
17200,2,1337.8511111,7,1,1,1,8,2,1,1,1,11,23544.161341,85432.962002,12,1,1,1,3
17201,4,1789.3265846,7,1,1,1,8,2,1,1,1,11,60827.512937,170634.91301,27,1,1,1,1
17202,3,1789.3265846,7,1,1,1,8,2,1,1,1,1,786160.44248,126002.60848,28,1,1,1,1
17203,1,1636.9261007,7,1,1,1,8,2,1,1,1,11,15899.953114,86948.409502,13,1,3,2,1
17204,2,1651.5771418,7,1,1,1,8,2,1,1,1,1,499646.34907,191967.6935,24,1,1,1,3
17205,5,1789.3265846,7,1,1,1,8,2,1,1,1,11,42603.720523,136396.62724,27,1,1,1,1
17206,3,3437.6919852,7,1,1,1,8,2,1,1,1,1,315336.97952,722505.82563,24,1,1,2,4
17207,5,2850.0036848,7,1,1,1,8,2,1,1,1,1,626878.61687,723693.697,27,1,1,1,4
17208,2,1808.1596101,7,1,1,1,8,2,1,1,1,11,1109617.0977,806621.68896,27,1,1,1,4
17209,2,1559.0102913,7,1,1,1,8,2,1,1,1,11,101879.09533,100167.56084,9,1,3,1,4
17210,3,1741.061699,7,1,1,1,8,2,3,1,1,9,1236801.0198,743306.19951,26,1,1,1,4
17211,4,2088.2531855,7,1,1,1,8,2,1,1,1,1,183594.16643,154223.0821,11,1,3,1,1
17212,1,1501.5915081,7,1,1,1,8,2,1,1,1,11,361168.85199,158178.92578,25,1,3,1,4
17213,3,1559.0102913,7,1,1,1,8,2,1,1,1,11,539102.72773,460908.08162,25,1,1,1,4
17214,4,3304.5153964,7,1,1,1,8,2,1,1,1,1,560620.50385,1046450.3564,29,1,1,1,4
17215,3,7564.6404122,7,1,1,1,8,2,1,1,1,1,1354162.4568,447672.27788,13,1,1,2,4
17216,5,3430.9358705,7,1,1,1,8,2,1,1,1,1,572606.83154,171757.3288,24,1,1,2,1
17217,3,3750.3615834,7,1,1,1,8,2,1,1,1,1,248695.56106,221121.29582,24,1,1,1,1
17218,2,2858.6326091,7,1,1,1,8,2,1,1,1,1,528010.53304,372610.12833,28,1,1,1,3
17219,1,3430.9358705,7,1,1,1,8,1,1,1,5,1,167391.24302,47558.333813,30,1,1,2,1
17220,2,3304.5153964,7,1,1,1,8,2,1,1,1,1,660526.39651,216556.80476,30,1,1,1,4
17221,3,3730.8624788,7,1,1,1,8,2,1,1,1,1,175591.8647,107214.95192,12,1,2,2,4
17222,3,3304.5153964,7,1,1,1,8,9,1,1,1,1,464948.51118,130062.61629,17,1,1,1,4
17223,4,2850.0036848,7,1,1,1,8,1,1,1,1,1,664737.13135,491758.62994,13,1,1,1,4
17224,3,1359.7588515,7,1,1,1,8,2,3,9,9,5,1342881.7963,1524529.3334,13,1,1,1,4
17225,4,1359.7588515,7,1,1,1,8,2,1,1,1,3,839901.35006,431595.27996,14,1,1,1,4
17226,3,1359.7588515,7,1,1,1,8,2,1,1,1,3,217595.23102,364884.15104,27,1,1,1,4
17227,1,1789.3265846,7,1,1,1,8,2,1,1,1,1,801757.149,274473.49089,26,3,1,1,1
17228,3,2202.3954008,7,1,1,1,8,2,1,1,9,11,2845551.6015,1465793.3735,30,1,1,1,4
17229,5,2202.3954008,7,1,1,1,8,2,3,1,1,1,1522644.2443,1331273.5513,14,1,1,1,4
17230,1,2316.3690705,7,1,1,1,8,2,1,1,1,1,61153.665822,145153.83201,11,2,1,1,4
17231,1,4222.8277699,7,1,1,1,8,2,1,1,1,1,171467.31709,179136.53195,14,3,1,2,4
